source	native	name	p_value	significant	description	term_size	query_size	intersection_size	effective_domain_size	precision	recall	query	parents	Cluster	-log10(p_value)
GO:BP	GO:0019344	cysteine biosynthetic process	0.00030965188124143283	True	"""The chemical reactions and pathways resulting in the formation of cysteine, 2-amino-3-mercaptopropanoic acid."" [GOC:go_curators]"	23	1705	9	21925	0.005278592375366569	0.391304347826087	query_1	['GO:0000097', 'GO:0006534', 'GO:0009070']	16hr_60S_down	3.5091262771583933
KEGG	KEGG:00071	Fatty acid degradation	0.00031533202642018617	True	Fatty acid degradation	47	865	19	5300	0.021965317919075144	0.40425531914893614	query_1	['KEGG:00000']	16hr_60S_down	3.501231918274564
GO:BP	GO:0009407	toxin catabolic process	0.000327526329688941	True	"""The chemical reactions and pathways resulting in the breakdown of toxin, a poisonous compound (typically a protein) that is produced by cells or organisms and that can cause disease when introduced into the body or tissues of an organism."" [GOC:go_curators]"	46	1705	13	21925	0.007624633431085044	0.2826086956521739	query_1	['GO:0009056', 'GO:0009404', 'GO:0098754']	16hr_60S_down	3.484753781537895
GO:BP	GO:0006220	pyrimidine nucleotide metabolic process	0.00032820290284628855	True	"""The chemical reactions and pathways involving a pyrimidine nucleotide, a compound consisting of nucleoside (a pyrimidine base linked to a deoxyribose or ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]"	34	1705	11	21925	0.0064516129032258064	0.3235294117647059	query_1	['GO:0009117', 'GO:0072527']	16hr_60S_down	3.4838575820746693
GO:BP	GO:0043094	metabolic compound salvage	0.00034339339587143865	True	"""Any process which produces a useful metabolic compound from derivatives of it without de novo synthesis, as carried out by individual cells."" [GOC:mlg]"	73	1705	17	21925	0.00997067448680352	0.2328767123287671	query_1	['GO:0009058']	16hr_60S_down	3.4642080614295336
GO:BP	GO:0006089	lactate metabolic process	0.00034941190804117057	True	"""The chemical reactions and pathways involving lactate, the anion of lactic acid."" [ISBN:0198547684]"	10	1705	6	21925	0.0035190615835777126	0.6	query_1	['GO:0032787']	16hr_60S_down	3.456662298241339
GO:BP	GO:0061727	methylglyoxal catabolic process to lactate	0.00034941190804117057	True	"""The chemical reactions and pathways resulting in the breakdown of methylglyoxal, CH3-CO-CHO, into lactate."" [GOC:dph, PMID:2198020]"	10	1705	6	21925	0.0035190615835777126	0.6	query_1	['GO:0006089', 'GO:0051596']	16hr_60S_down	3.456662298241339
GO:BP	GO:0001887	selenium compound metabolic process	0.00036126916210433007	True	"""The chemical reactions and pathways involving compounds that contain selenium, such as selenocysteine."" [PMID:12730456]"	4	1705	4	21925	0.002346041055718475	1.0	query_1	['GO:0008152']	16hr_60S_down	3.4421691081787467
GO:BP	GO:0034337	RNA folding	0.00036126916210433007	True	"""The process of assisting in the covalent and noncovalent assembly of single or multimeric RNAs into the correct tertiary structure."" [GOC:mah, PMID:10393192]"	4	1705	4	21925	0.002346041055718475	1.0	query_1	['GO:0009987']	16hr_60S_down	3.4421691081787467
GO:MF	GO:0008168	methyltransferase activity	0.0003637636876650788	True	"""Catalysis of the transfer of a methyl group to an acceptor molecule."" [ISBN:0198506732]"	377	1846	54	22878	0.02925243770314193	0.14323607427055704	query_1	['GO:0016741']	16hr_60S_down	3.4391806561075526
GO:MF	GO:0015035	protein-disulfide reductase activity	0.0003637636876650788	True	"""Catalysis of the reaction: a protein with reduced sulfide groups = a protein with oxidized disulfide bonds."" [PMID:7559385]"	27	1846	10	22878	0.005417118093174431	0.37037037037037035	query_1	['GO:0015036', 'GO:0140096']	16hr_60S_down	3.4391806561075526
GO:BP	GO:0001101	response to acid chemical	0.00037097034759984684	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus by the chemical structure of the anion portion of a dissociated acid (rather than the acid acting as a proton donor). The acid chemical may be in gaseous, liquid or solid form."" [GOC:go_curators, GOC:rn]"	464	1705	61	21925	0.03577712609970674	0.1314655172413793	query_1	['GO:0042221']	16hr_60S_down	3.4306608030222185
GO:MF	GO:0008233	peptidase activity	0.00041735825672056234	True	"""Catalysis of the hydrolysis of a peptide bond. A peptide bond is a covalent bond formed when the carbon atom from the carboxyl group of one amino acid shares electrons with the nitrogen atom from the amino group of a second amino acid."" [EC:3.4.-.-, GOC:jl]"	648	1846	82	22878	0.044420368364030335	0.12654320987654322	query_1	['GO:0016787', 'GO:0140096']	16hr_60S_down	3.3794909903028882
GO:CC	GO:0010007	magnesium chelatase complex	0.00043309333900355164	True	"""A heterotrimeric enzyme complex composed of three subunits, all of which are required for enzyme activity, which catalyzes the chelation of Mg by proto IX in an ATP-dependent manner."" [PMID:11842180]"	4	1869	4	20029	0.002140181915462814	1.0	query_1	['GO:0009507', 'GO:1902494']	16hr_60S_down	3.363418495688877
GO:BP	GO:0009808	lignin metabolic process	0.00048660903796634246	True	"""The chemical reactions and pathways involving lignins, a class of polymers of phenylpropanoid units."" [GOC:lr, GOC:yl]"	75	1705	17	21925	0.00997067448680352	0.22666666666666666	query_1	['GO:0009698']	16hr_60S_down	3.312819829021192
GO:BP	GO:0006546	glycine catabolic process	0.0005064322314811316	True	"""The chemical reactions and pathways resulting in the breakdown of glycine, aminoethanoic acid."" [GOC:go_curators]"	7	1705	5	21925	0.002932551319648094	0.7142857142857143	query_1	['GO:0006544', 'GO:0009071', 'GO:0170040']	16hr_60S_down	3.295478661780304
GO:BP	GO:2000896	amylopectin metabolic process	0.0005064322314811316	True	"""The chemical reactions and pathways involving an amylopectin."" [GOC:mengo_curators]"	7	1705	5	21925	0.002932551319648094	0.7142857142857143	query_1	['GO:0043170', 'GO:1901135']	16hr_60S_down	3.295478661780304
GO:BP	GO:0010021	amylopectin biosynthetic process	0.0005064322314811316	True	"""The chemical reactions and pathways resulting in the formation of amylopectin, the (1->4) linked alpha glucose units with alpha-(1->6) linkages."" [ISBN:0943088399]"	7	1705	5	21925	0.002932551319648094	0.7142857142857143	query_1	['GO:0009059', 'GO:1901137', 'GO:2000896']	16hr_60S_down	3.295478661780304
GO:BP	GO:0031408	oxylipin biosynthetic process	0.000537062255195693	True	"""The chemical reactions and pathways resulting in the formation of any oxylipin, any of a group of biologically active compounds formed by oxidative metabolism of polyunsaturated fatty acids."" [GOC:mah, PMID:11960741]"	30	1705	10	21925	0.005865102639296188	0.3333333333333333	query_1	['GO:0031407', 'GO:0046394']	16hr_60S_down	3.2699753688239905
GO:BP	GO:0046653	tetrahydrofolate metabolic process	0.000537062255195693	True	"""The chemical reactions and pathways involving tetrahydrofolate, 5,6,7,8-tetrahydrofolic acid, a folate derivative bearing additional hydrogens on the pterin group."" [ISBN:0198506732]"	30	1705	10	21925	0.005865102639296188	0.3333333333333333	query_1	['GO:0006760']	16hr_60S_down	3.2699753688239905
GO:BP	GO:0009110	vitamin biosynthetic process	0.000537062255195693	True	"""The chemical reactions and pathways resulting in the formation of a vitamin, one of a number of unrelated organic substances that occur in many foods in small amounts and that are necessary in trace amounts for the normal metabolic functioning of the body."" [GOC:go_curators, ISBN:0198506732]"	98	1705	20	21925	0.011730205278592375	0.20408163265306123	query_1	['GO:0006766', 'GO:0044283']	16hr_60S_down	3.2699753688239905
GO:MF	GO:0046423	allene-oxide cyclase activity	0.0005491026544334019	True	"""Catalysis of the reaction: (9Z,13S,15Z)-12,13-epoxyoctadeca-9,11,15-trienoate = (15Z)-12-oxophyto-10,15-dienoate."" [EC:5.3.99.6, RHEA:22592]"	4	1846	4	22878	0.0021668472372697724	1.0	query_1	['GO:0009975', 'GO:0016860']	16hr_60S_down	3.2603464568497333
GO:MF	GO:0004462	lactoylglutathione lyase activity	0.0005491026544334019	True	"""Catalysis of the reaction: (R)-S-lactoylglutathione = glutathione + methylglyoxal."" [EC:4.4.1.5, RHEA:19069]"	4	1846	4	22878	0.0021668472372697724	1.0	query_1	['GO:0016846']	16hr_60S_down	3.2603464568497333
GO:MF	GO:0042578	phosphoric ester hydrolase activity	0.0005491026544334019	True	"""Catalysis of the reaction: RPO-R' + H2O = RPOOH + R'H. This reaction is the hydrolysis of any phosphoric ester bond, any ester formed from orthophosphoric acid, O=P(OH)3."" [GOC:jl]"	402	1846	56	22878	0.030335861321776816	0.13930348258706468	query_1	['GO:0016788']	16hr_60S_down	3.2603464568497333
GO:MF	GO:0004781	sulfate adenylyltransferase (ATP) activity	0.0005491026544334019	True	"""Catalysis of the reaction: ATP + H+ + sulfate = adenosine 5'-phosphosulfate + diphosphate."" [EC:2.7.7.4]"	4	1846	4	22878	0.0021668472372697724	1.0	query_1	['GO:0004779']	16hr_60S_down	3.2603464568497333
GO:BP	GO:0009112	nucleobase metabolic process	0.000568376173061132	True	"""The chemical reactions and pathways involving a nucleobase, a nitrogenous base that is a constituent of a nucleic acid, e.g. the purines: adenine, guanine, hypoxanthine, xanthine and the pyrimidines: cytosine, uracil, thymine."" [GOC:ma]"	36	1705	11	21925	0.0064516129032258064	0.3055555555555556	query_1	['GO:0055086']	16hr_60S_down	3.245364136453515
GO:BP	GO:0035999	tetrahydrofolate interconversion	0.0005934127454579193	True	"""The chemical reactions and pathways by which one-carbon (C1) units are transferred between tetrahydrofolate molecules, to synthesize other tetrahydrofolate molecules."" [GOC:yaf, PMID:1825999]"	15	1705	7	21925	0.004105571847507331	0.4666666666666667	query_1	['GO:0006730', 'GO:0046653']	16hr_60S_down	3.226643130040412
GO:BP	GO:0009089	lysine biosynthetic process via diaminopimelate	0.0005934127454579193	True	"""The chemical reactions and pathways resulting in the formation of lysine, via the intermediate diaminopimelate."" [GOC:go_curators]"	15	1705	7	21925	0.004105571847507331	0.4666666666666667	query_1	['GO:0009085', 'GO:0046451']	16hr_60S_down	3.226643130040412
GO:BP	GO:0006535	cysteine biosynthetic process from serine	0.0005934127454579193	True	"""The chemical reactions and pathways resulting in the formation of cysteine from other compounds, including serine."" [GOC:go_curators]"	15	1705	7	21925	0.004105571847507331	0.4666666666666667	query_1	['GO:0006563', 'GO:0019344']	16hr_60S_down	3.226643130040412
GO:BP	GO:0046451	diaminopimelate metabolic process	0.0005934127454579193	True	"""The chemical reactions and pathways involving diaminopimelate, the anion of the dicarboxylic acid 2,6-diaminoheptanedioic acid. It is an intermediate in lysine biosynthesis and as a component (as meso-diaminopimelate) of the peptidoglycan of Gram-negative bacterial cell walls."" [GOC:ai, ISBN:0198506732]"	15	1705	7	21925	0.004105571847507331	0.4666666666666667	query_1	['GO:0006520', 'GO:0043648', 'GO:1901568']	16hr_60S_down	3.226643130040412
GO:BP	GO:0009220	pyrimidine ribonucleotide biosynthetic process	0.0006229258272036577	True	"""The chemical reactions and pathways resulting in the formation of a pyrimidine ribonucleotide, a compound consisting of nucleoside (a pyrimidine base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]"	25	1705	9	21925	0.005278592375366569	0.36	query_1	['GO:0006221', 'GO:0009218', 'GO:0009260']	16hr_60S_down	3.2055636624161115
GO:BP	GO:0009218	pyrimidine ribonucleotide metabolic process	0.0006229258272036577	True	"""The chemical reactions and pathways involving a pyrimidine ribonucleotide, a compound consisting of nucleoside (a pyrimidine base linked to a ribose sugar) esterified with a phosphate group at either the 3' or 5'-hydroxyl group of the sugar."" [GOC:go_curators, ISBN:0198506732]"	25	1705	9	21925	0.005278592375366569	0.36	query_1	['GO:0006220', 'GO:0009259']	16hr_60S_down	3.2055636624161115
GO:BP	GO:0051259	protein complex oligomerization	0.0006297095532263215	True	"""The process of creating protein oligomers, compounds composed of a small number, usually between three and ten, of component monomers; protein oligomers may be composed of different or identical monomers. Oligomers may be formed by the polymerization of a number of monomers or the depolymerization of a large protein polymer."" [GOC:ai, PMID:18293929]"	49	1705	13	21925	0.007624633431085044	0.2653061224489796	query_1	['GO:0065003']	16hr_60S_down	3.200859718033487
MIRNA	MIRNA:ath-mir396b-5p	ath-mir396b-5p	0.000661025912215758	True	ath-mir396b-5p	9	7	5	66	0.7142857142857143	0.5555555555555556	query_1	['MIRNA:000000']	16hr_60S_down	3.179781515836984
MIRNA	MIRNA:ath-mir396a-5p	ath-mir396a-5p	0.000661025912215758	True	ath-mir396a-5p	9	7	5	66	0.7142857142857143	0.5555555555555556	query_1	['MIRNA:000000']	16hr_60S_down	3.179781515836984
GO:BP	GO:0019319	hexose biosynthetic process	0.0006633247754912823	True	"""The chemical reactions and pathways resulting in the formation of hexose, any monosaccharide with a chain of six carbon atoms in the molecule."" [ISBN:0198506732]"	20	1705	8	21925	0.00469208211143695	0.4	query_1	['GO:0019318', 'GO:0046364']	16hr_60S_down	3.1782737812962187
GO:BP	GO:0009438	methylglyoxal metabolic process	0.0006662873706040239	True	"""The chemical reactions and pathways involving methylglyoxal, CH3-CO-CHO, the aldehyde of pyruvic acid."" [GOC:ai]"	11	1705	6	21925	0.0035190615835777126	0.5454545454545454	query_1	['GO:0006081', 'GO:0042180']	16hr_60S_down	3.176338418652867
GO:BP	GO:0044036	cell wall macromolecule metabolic process	0.0006662873706040239	True	"""The chemical reactions and pathways involving macromolecules forming, or destined to form, part of the cell wall. A cell wall is a rigid or semi-rigid envelope lying outside the cell membrane of plant, fungal and most prokaryotic cells, maintaining their shape and protecting them from osmotic lysis."" [GOC:jl, GOC:mah]"	165	1705	28	21925	0.016422287390029325	0.1696969696969697	query_1	['GO:0043170', 'GO:0071554']	16hr_60S_down	3.176338418652867
GO:BP	GO:0042182	ketone catabolic process	0.0006662873706040239	True	"""The chemical reactions and pathways resulting in the breakdown of ketones, a class of organic compounds that contain the carbonyl group, CO, and in which the carbonyl group is bonded only to carbon atoms. The general formula for a ketone is RCOR, where R and R are alkyl or aryl groups."" [GOC:go_curators]"	11	1705	6	21925	0.0035190615835777126	0.5454545454545454	query_1	['GO:0042180', 'GO:0044282']	16hr_60S_down	3.176338418652867
GO:BP	GO:0051596	methylglyoxal catabolic process	0.0006662873706040239	True	"""The chemical reactions and pathways resulting in the breakdown of methylglyoxal, CH3-CO-CHO, the aldehyde of pyruvic acid."" [GOC:ai]"	11	1705	6	21925	0.0035190615835777126	0.5454545454545454	query_1	['GO:0009438', 'GO:0042182', 'GO:0046185']	16hr_60S_down	3.176338418652867
GO:BP	GO:0048731	system development	0.000685814598891384	True	"""The process whose specific outcome is the progression of an organismal system over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."" [GOC:dph, GOC:jid]"	2117	1705	211	21925	0.12375366568914956	0.09966934341048654	query_1	['GO:0007275', 'GO:0048856']	16hr_60S_down	3.163793274323892
GO:BP	GO:0009167	purine ribonucleoside monophosphate metabolic process	0.0007003191431495894	True	"""The chemical reactions and pathways involving purine ribonucleoside monophosphate, a compound consisting of a purine base linked to a ribose sugar esterified with phosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]"	31	1705	10	21925	0.005865102639296188	0.3225806451612903	query_1	['GO:0009126', 'GO:0009161']	16hr_60S_down	3.154704002096098
GO:BP	GO:0009126	purine nucleoside monophosphate metabolic process	0.0007003191431495894	True	"""The chemical reactions and pathways involving purine nucleoside monophosphate, a compound consisting of a purine base linked to a ribose or deoxyribose sugar esterified with phosphate on the sugar."" [GOC:go_curators, ISBN:0198506732]"	31	1705	10	21925	0.005865102639296188	0.3225806451612903	query_1	['GO:0009123']	16hr_60S_down	3.154704002096098
GO:BP	GO:0045333	cellular respiration	0.0007062225573869966	True	"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which either requires oxygen (aerobic respiration) or does not (anaerobic respiration)."" [GOC:das, ISBN:0140513590, ISBN:0198506732]"	124	1705	23	21925	0.013489736070381233	0.18548387096774194	query_1	['GO:0015980']	16hr_60S_down	3.15105841479297
GO:MF	GO:0016840	carbon-nitrogen lyase activity	0.000759938231372196	True	"""Catalysis of the release of ammonia or one of its derivatives, with the formation of a double bond or ring. Enzymes with this activity may catalyze the actual elimination of the ammonia, amine or amide, e.g. CH-CH(-NH-R) = C=CH- + NH2-R. Others, however, catalyze elimination of another component, e.g. water, which is followed by spontaneous reactions that lead to breakage of the C-N bond, e.g. L-serine ammonia-lyase (EC:4.3.1.17), so that the overall reaction is C(-OH)-CH(-NH2) = CH2-CO- + NH3, i.e. an elimination with rearrangement. The sub-subclasses of EC:4.3 are the ammonia-lyases (EC:4.3.1), lyases acting on amides, amidines, etc. (EC:4.3.2), the amine-lyases (EC:4.3.3), and other carbon-nitrogen lyases (EC:4.3.99)."" [EC:4.3.-.-]"	19	1846	8	22878	0.004333694474539545	0.42105263157894735	query_1	['GO:0016829']	16hr_60S_down	3.1192217062249914
GO:MF	GO:0072341	modified amino acid binding	0.000759938231372196	True	"""Binding to a modified amino acid."" [GOC:mah]"	19	1846	8	22878	0.004333694474539545	0.42105263157894735	query_1	['GO:0005488']	16hr_60S_down	3.1192217062249914
GO:BP	GO:0031669	cellular response to nutrient levels	0.000774396034865132	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of nutrients."" [GOC:mah]"	158	1705	27	21925	0.015835777126099706	0.17088607594936708	query_1	['GO:0031667', 'GO:0051716']	16hr_60S_down	3.1110368794091174
GO:BP	GO:0051246	regulation of protein metabolic process	0.0008269219459482173	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving a protein."" [GOC:ai]"	211	1705	33	21925	0.01935483870967742	0.15639810426540285	query_1	['GO:0019538', 'GO:0060255', 'GO:0080090']	16hr_60S_down	3.082535482036068
GO:BP	GO:0006071	glycerol metabolic process	0.0008510318348156184	True	"""The chemical reactions and pathways involving glycerol, 1,2,3-propanetriol, a sweet, hygroscopic, viscous liquid, widely distributed in nature as a constituent of many lipids."" [GOC:ai, ISBN:0198506732]"	26	1705	9	21925	0.005278592375366569	0.34615384615384615	query_1	['GO:0019400']	16hr_60S_down	3.0700541938212154
GO:BP	GO:0170041	non-proteinogenic amino acid metabolic process	0.0009233564848146411	True	"""The chemical reactions and pathways involving non-proteingenic amino acids."" [GOC:ew]"	38	1705	11	21925	0.0064516129032258064	0.2894736842105263	query_1	['GO:0006520', 'GO:0019752']	16hr_60S_down	3.0346305963759406
GO:BP	GO:0031407	oxylipin metabolic process	0.0009302965588197901	True	"""The chemical reactions and pathways involving any oxylipin, any of a group of biologically active compounds formed by oxidative metabolism of polyunsaturated fatty acids."" [GOC:mah, PMID:11960741]"	32	1705	10	21925	0.005865102639296188	0.3125	query_1	['GO:0019752']	16hr_60S_down	3.0313785855015087
GO:BP	GO:0009063	amino acid catabolic process	0.0009403966376993033	True	"""The chemical reactions and pathways resulting in the breakdown of amino acids, organic acids containing one or more amino substituents."" [GOC:ai]"	72	1705	16	21925	0.0093841642228739	0.2222222222222222	query_1	['GO:0006520', 'GO:0009056']	16hr_60S_down	3.0266889323238417
GO:BP	GO:0006573	valine metabolic process	0.0009522386329413959	True	"""The chemical reactions and pathways involving valine, 2-amino-3-methylbutanoic acid."" [GOC:ai]"	21	1705	8	21925	0.00469208211143695	0.38095238095238093	query_1	['GO:0009081', 'GO:1901605']	16hr_60S_down	3.021254202894154
GO:MF	GO:0016857	racemase and epimerase activity, acting on carbohydrates and derivatives	0.000957409589729337	True	"""Catalysis of a reaction that alters the configuration of one or more chiral centers in a carbohydrate molecule."" [EC:5.1.3.-, GOC:mah]"	30	1846	10	22878	0.005417118093174431	0.3333333333333333	query_1	['GO:0016854']	16hr_60S_down	3.018902226795917
GO:MF	GO:0016717	oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water	0.000957409589729337	True	"""Catalysis of an oxidation-reduction (redox) reaction in which hydrogen or electrons are transferred from each of two donors, and molecular oxygen is reduced to two molecules of water."" [EC:1.14.19.-]"	30	1846	10	22878	0.005417118093174431	0.3333333333333333	query_1	['GO:0016705']	16hr_60S_down	3.018902226795917
GO:MF	GO:0016615	malate dehydrogenase activity	0.0009717061621043612	True	"""Catalysis of the reversible conversion of pyruvate or oxaloacetate to malate."" [GOC:mah, ISBN:0582227089]"	15	1846	7	22878	0.003791982665222102	0.4666666666666667	query_1	['GO:0016614']	16hr_60S_down	3.0124650431696818
GO:MF	GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	0.0009717061621043612	True	"""Catalysis of an oxidation-reduction (redox) reaction in which a sulfur-containing group acts as a hydrogen or electron donor and reduces NAD or NADP."" [GOC:jl]"	15	1846	7	22878	0.003791982665222102	0.4666666666666667	query_1	['GO:0016667']	16hr_60S_down	3.0124650431696818
GO:MF	GO:0003746	translation elongation factor activity	0.0009717061621043612	True	"""Functions in chain elongation during polypeptide synthesis at the ribosome."" [ISBN:0198506732]"	68	1846	16	22878	0.00866738894907909	0.23529411764705882	query_1	['GO:0180051']	16hr_60S_down	3.0124650431696818
KEGG	KEGG:00592	alpha-Linolenic acid metabolism	0.001015756571359791	True	alpha-Linolenic acid metabolism	43	865	17	5300	0.019653179190751446	0.3953488372093023	query_1	['KEGG:00000']	16hr_60S_down	2.9932103593573824
GO:BP	GO:0007275	multicellular organism development	0.00102863676302815	True	"""The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:dph, GOC:ems, GOC:isa_complete, GOC:tb]"	2715	1705	261	21925	0.1530791788856305	0.09613259668508287	query_1	['GO:0032501', 'GO:0048856']	16hr_60S_down	2.987737958242664
GO:BP	GO:0009744	response to sucrose	0.0010316813154218148	True	"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a sucrose stimulus."" [GOC:jl]"	80	1705	17	21925	0.00997067448680352	0.2125	query_1	['GO:0034285']	16hr_60S_down	2.986454434809379
GO:BP	GO:0006109	regulation of carbohydrate metabolic process	0.0010316813154218148	True	"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving carbohydrates."" [GOC:go_curators]"	80	1705	17	21925	0.00997067448680352	0.2125	query_1	['GO:0005975', 'GO:0080090']	16hr_60S_down	2.986454434809379
GO:BP	GO:0033554	cellular response to stress	0.001039617749410237	True	"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]"	1085	1705	118	21925	0.06920821114369502	0.10875576036866359	query_1	['GO:0006950', 'GO:0051716']	16hr_60S_down	2.9831263143911873
KEGG	KEGG:00051	Fructose and mannose metabolism	0.0010493682526647068	True	Fructose and mannose metabolism	63	865	22	5300	0.025433526011560695	0.3492063492063492	query_1	['KEGG:00000']	16hr_60S_down	2.9790720789799665
GO:BP	GO:0006644	phospholipid metabolic process	0.0010574722573773727	True	"""The chemical reactions and pathways involving phospholipids, any lipid containing phosphoric acid as a mono- or diester."" [ISBN:0198506732]"	214	1705	33	21925	0.01935483870967742	0.1542056074766355	query_1	['GO:0006629', 'GO:0006796', 'GO:0019637']	16hr_60S_down	2.9757310174526497
GO:CC	GO:0009654	photosystem II oxygen evolving complex	0.001060047071133132	True	"""A complex, composed of a cluster of manganese, calcium and chloride ions bound to extrinsic proteins, that catalyzes the splitting of water to O2 and 4 H+. In cyanobacteria there are five extrinsic proteins in OEC (PsbO, PsbP-like, PsbQ-like, PsbU and PsbV), while in plants there are only three (PsbO, PsbP and PsbQ)."" [GOC:cjm, InterPro:IPR002683]"	24	1869	9	20029	0.004815409309791332	0.375	query_1	['GO:0009523', 'GO:0042651', 'GO:0098796', 'GO:1990204']	16hr_60S_down	2.9746748495658974
GO:MF	GO:0051920	peroxiredoxin activity	0.0010601386980866273	True	"""Catalysis of the reaction: [protein]-dithol + ROOH = [protein]-disulfide + H2O + ROH."" [RHEA:10008]"	11	1846	6	22878	0.0032502708559046588	0.5454545454545454	query_1	['GO:0004601']	16hr_60S_down	2.9746373122133702
GO:MF	GO:0140824	thioredoxin-dependent peroxiredoxin activity	0.0010601386980866273	True	"""Catalysis of the reaction: [thioredoxin]-dithiol + a hydroperoxide = [thioredoxin]-disulfide + an alcohol + H2O."" [PMID:12707274, PMID:19820102, RHEA:62620]"	11	1846	6	22878	0.0032502708559046588	0.5454545454545454	query_1	['GO:0051920']	16hr_60S_down	2.9746373122133702
GO:MF	GO:0016730	oxidoreductase activity, acting on iron-sulfur proteins as donors	0.0010601386980866273	True	"""Catalysis of an oxidation-reduction (redox) reaction in which an iron-sulfur protein acts as a hydrogen or electron donor and reduces a hydrogen or electron acceptor."" [GOC:ai]"	11	1846	6	22878	0.0032502708559046588	0.5454545454545454	query_1	['GO:0016491']	16hr_60S_down	2.9746373122133702
GO:BP	GO:0048856	anatomical structure development	0.0010776739437488502	True	"""The biological process whose specific outcome is the progression of an anatomical structure from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure, whatever form that may be including its natural destruction. An anatomical structure is any biological entity that occupies space and is distinguished from its surroundings. Anatomical structures can be macroscopic such as a carpel, or microscopic such as an acrosome."" [GO_REF:0000021]"	3166	1705	299	21925	0.175366568914956	0.09444093493367024	query_1	['GO:0032502']	16hr_60S_down	2.9675126174888984
GO:MF	GO:0051539	4 iron, 4 sulfur cluster binding	0.0011007759013083862	True	"""Binding to a 4 iron, 4 sulfur (4Fe-4S) cluster; this cluster consists of four iron atoms, with the inorganic sulfur atoms found between the irons and acting as bridging ligands."" [GOC:ai, PMID:15952888, Wikipedia:Iron-sulfur_cluster]"	62	1846	15	22878	0.008125677139761646	0.24193548387096775	query_1	['GO:0051536']	16hr_60S_down	2.958301086778759
GO:BP	GO:0009791	post-embryonic development	0.001105645426464744	True	"""The process whose specific outcome is the progression of the organism over time, from the completion of embryonic development to the mature structure. See embryonic development."" [GOC:go_curators]"	1667	1705	170	21925	0.09970674486803519	0.10197960407918416	query_1	['GO:0007275', 'GO:0032501']	16hr_60S_down	2.9563841262129267
GO:BP	GO:0046487	glyoxylate metabolic process	0.001113123593257314	True	"""The chemical reactions and pathways involving glyoxylate, the anion of glyoxylic acid, HOC-COOH."" [ISBN:0198506732]"	8	1705	5	21925	0.002932551319648094	0.625	query_1	['GO:0006081', 'GO:0032787']	16hr_60S_down	2.9534566120447616
GO:BP	GO:0006690	icosanoid metabolic process	0.001113123593257314	True	"""The chemical reactions and pathways involving icosanoids, any of a group of C20 polyunsaturated fatty acids."" [GOC:ma]"	8	1705	5	21925	0.002932551319648094	0.625	query_1	['GO:0019752']	16hr_60S_down	2.9534566120447616
GO:BP	GO:0010304	PSII associated light-harvesting complex II catabolic process	0.001113123593257314	True	"""The chemical reactions and pathways resulting in the breakdown of one or more components of the light-harvesting complex of photosystem II."" [GOC:mah, PMID:16157880]"	8	1705	5	21925	0.002932551319648094	0.625	query_1	['GO:0030163']	16hr_60S_down	2.9534566120447616
GO:BP	GO:0009071	serine family amino acid catabolic process	0.001113123593257314	True	"""The chemical reactions and pathways resulting in the breakdown of amino acids of the serine family, comprising cysteine, glycine, homoserine, selenocysteine and serine."" [GOC:ai]"	8	1705	5	21925	0.002932551319648094	0.625	query_1	['GO:0009069', 'GO:1901606']	16hr_60S_down	2.9534566120447616
GO:BP	GO:0006545	glycine biosynthetic process	0.001113123593257314	True	"""The chemical reactions and pathways resulting in the formation of glycine, aminoethanoic acid."" [GOC:go_curators]"	8	1705	5	21925	0.002932551319648094	0.625	query_1	['GO:0006544', 'GO:0009070', 'GO:0170038']	16hr_60S_down	2.9534566120447616
